IAID	SourceLevelId	CatalogueId	ParentIAID	Reference	Title	CoveringDates	Note	ClosureStatus	CoveringFromDate	CoveringToDate	Description
C14303	3	13155	C540	WO 95	<unittitle type="Title">War Office: First World War and Army of Occupation War Diaries</unittitle>	1914-1923			Open Document, Open Description		19140101		19231231		<scopecontent><head>Scope and Content</head><p>This series consists of war diaries for British and colonial units serving in theatres of operations between 1914 and 1922, including Russia, at home, and in the colonies, and British military missions, and Armies of Occupation between 1919 and 1922. No diaries for the campaign in South West Africa in 1914-1915 are included in this series because no British units participated; operations were conducted under the auspices of the South African armed forces.</p> <p>The diaries contain daily reports on operations, intelligence summaries and other pertinent material. The range of dates shown for individual items does not mean there is a document inside the file for each day between the two covering dates. </p> <p>Please note: Selected First World War war diaries have been scanned as part of TNA's ongoing initiative to digitise some of our most frequently ordered original documents. Digital copies can be <extref href=&#34http://www.nationalarchives.gov.uk/records/war-diaries-ww1.htm&#34>searched and downloaded</extref>.</p></scopecontent>
C4554636	6	5635819	C138505	WO 95/1485				Open Document, Open Description				<scopecontent><p>10 Infantry Brigade (Described at item level)</p></scopecontent>
C7352157	7	-2241181	C4554636	WO 95/1485/1		1916 Jan. 1918 Jan.			Open Document, Open Description		19160101		19180131		<scopecontent><p>Brigade Machine Gun Company</p></scopecontent>
C7352158	7	-2241182	C4554636	WO 95/1485/2		1917 Feb. - 1919 Jan.			Open Document, Open Description		19170201		19190131		<scopecontent><p>Brigade Trench Mortar Battery</p></scopecontent>
C4554637	6	5635820	C138505	WO 95/1486		1914 Aug. - Dec.			Open Document, Open Description		19140801		19141231		<scopecontent><p>11 Infantry Brigade: Headquarters</p></scopecontent>
C4554638	6	5635821	C138505	WO 95/1487		1914 Aug. - Oct.			Open Document, Open Description		19140801		19141031		<scopecontent><p>11 Infantry Brigade: Headquarters - Appendices to 1486</p></scopecontent>
C4554639	6	5635822	C138505	WO 95/1488		1914 Nov. - Dec.			Open Document, Open Description		19141101		19141231		<scopecontent><p>11 Infantry Brigade: Headquarters - Appendices to 1486</p></scopecontent>
C4554640	6	5635823	C138505	WO 95/1489		1915 Jan. - Dec.			Open Document, Open Description		19150101		19151231		<scopecontent><p>11 Infantry Brigade: Headquarters</p></scopecontent>
C4554641	6	5635824	C138505	WO 95/1490		1916 Jan. - Dec.			Open Document, Open Description		19160101		19161231		<scopecontent><p>11 Infantry Brigade: Headquarters</p></scopecontent>
C4554642	6	5635825	C138505	WO 95/1491		1917 Jan. - July			Open Document, Open Description		19170101		19170731		<scopecontent><p>11 Infantry Brigade: Headquarters</p></scopecontent>
C4554643	6	5635826	C138505	WO 95/1492		1917 Aug. - 1918 Mar.			Open Document, Open Description		19170801		19180331		<scopecontent><p>11 Infantry Brigade: Headquarters</p></scopecontent>
C4554644	6	5635827	C138505	WO 95/1493		1918 Apr. - Aug.			Open Document, Open Description		19180401		19180831		<scopecontent><p>11 Infantry Brigade: Headquarters</p></scopecontent>
C4554645	6	5635828	C138505	WO 95/1494		1918 Sept. - 1919 June			Open Document, Open Description		19180901		19190630		<scopecontent><p>11 Infantry Brigade: Headquarters</p></scopecontent>
C4554646	6	5635829	C138505	WO 95/1495		1914- 1922			Open Document, Open Description		19140101		19221231		<emph altrender="doctype">G</emph>11 INFANTRY BRIGADE: 1 Battalion Hampshire Regiment 1914 Aug. - 1919 June.
C4554647	6	5635830	C138505	WO 95/1496		1914- 1922			Open Document, Open Description		19140101		19221231		<emph altrender="doctype">G</emph>11 INFANTRY BRIGADE: 1 Battalion Rifle Brigade 1914 Aug. - 1917 Dec.
C4554648	6	5635831	C138505	WO 95/1497				Open Document, Open Description				<scopecontent><p>11 Infantry Brigade (Described at item level)</p></scopecontent>
C7352160	7	-2241184	C4554648	WO 95/1497/1		1918 Jan. - 1919 Mar.			Open Document, Open Description		19180101		19190331		<scopecontent><p>1 Battalion Rifle Brigade. Diary for Feb 1918 reported missing, December 2009</p></scopecontent>
C7352161	7	-2241185	C4554648	WO 95/1497/2		1915 Mar. - 1916 May			Open Document, Open Description		19150301		19160531		<scopecontent><p>2 Battalion Royal Irish Regiment</p></scopecontent>
C4554649	6	5635832	C138505	WO 95/1498		1914- 1922			Open Document, Open Description		19140101		19221231		<emph altrender="doctype">G</emph>4 DIVISION, 11 INFANTRY BRIGADE: 1 Battalion East Lancashire Regiment 1914 Aug. - 1918 Jan./ 1/5 Battalion City of London Regiment (London Rifle Brigade) 1914 Nov-Dec; 1915 June-1916 Jan.
C7352163	7	-2241187	C4554649	WO 95/1498/1		1914 Aug. - 1918 Jan.		with plans and photograph		Open Document, Open Description		19140801		19180131		<scopecontent><p>1 Battalion East Lancashire Regiment</p></scopecontent>
C7352164	7	-2241188	C4554649	WO 95/1498/2		1914 Nov-Dec; 1915 June-1916 Jan			Open Document, Open Description		19141101		19160131		<scopecontent><p>1/5 Battalion City of London Regiment (London Rifle Brigade)</p></scopecontent>
C4554650	6	5635833	C138505	WO 95/1499		1914- 1922			Open Document, Open Description		19140101		19221231		<emph altrender="doctype">G</emph>11 INFANTRY BRIGADE: 1 Battalion Somerset Light Infantry 1914 Aug. - 1919 Feb.
C4554651	6	5635834	C138505	WO 95/1500				Open Document, Open Description				<scopecontent><p>11 Infantry Brigade (Described at item level)</p></scopecontent>
C7352166	7	-2241190	C4554651	WO 95/1500/1		1915 Dec. - 1918 Jan.			Open Document, Open Description		19151201		19180131		<scopecontent><p>Brigade Machine Gun Company</p></scopecontent>
C7352167	7	-2241191	C4554651	WO 95/1500/2		1916 June - Aug.			Open Document, Open Description		19160601		19160831		<scopecontent><p>Brigade Trench Mortar Battery</p></scopecontent>
C4554652	6	5635835	C138505	WO 95/1501		1914 Aug. - 1915 Dec.			Open Document, Open Description		19140801		19151231		<scopecontent><p>12 Infantry Brigade: Headquarters</p></scopecontent>
C4554653	6	5635836	C138505	WO 95/1502		1916 Jan. - 1917 Apr.			Open Document, Open Description		19160101		19170430		<scopecontent><p>12 Infantry Brigade: Headquarters</p></scopecontent>
C4554654	6	5635837	C138505	WO 95/1503		1917 May - Dec.			Open Document, Open Description		19170501		19171231		<scopecontent><p>12 Infantry Brigade: Headquarters</p></scopecontent>
C4554655	6	5635838	C138505	WO 95/1504		1918 Jan. - 1919 Feb.			Open Document, Open Description		19180101		19190228		<scopecontent><p>12 Infantry Brigade: Headquarters</p></scopecontent>
C4554656	6	5635839	C138505	WO 95/1505		1914- 1922			Open Document, Open Description		19140101		19221231		<emph altrender="doctype">G</emph>4 DIVISION, 12 INFANTRY BRIGADE: 2 Battalion Essex Regiment 1914 Aug. - 1919 Feb./ 2 Battalion Royal Inniskilling Fusiliers 1914 Aug. - Dec.
C7352169	7	-2241193	C4554656	WO 95/1505/1		1914 Aug. - 1919 Feb.			Open Document, Open Description		19140801		19190228		<scopecontent><p>2 Battalion Essex Regiment</p></scopecontent>
C7352170	7	-2241194	C4554656	WO 95/1505/2		1914 Aug. - Dec.			Open Document, Open Description		19140801		19141231		<scopecontent><p>2 Battalion Royal Inniskilling Fusiliers</p></scopecontent>
C4554657	6	5635840	C138505	WO 95/1506		1914-1922			Open Document, Open Description		19140101		19221231		<emph altrender="doctype">G</emph>4 DIVISION 12 INFANTRY BRIGADE: 1 Battalion King's Own Royal Lancaster Regiment 1914 Aug. - 1919 Feb./ 2 Battalion Monmouthshire Regiment 1914 Nov. - 1916 Jan.
C7352172	7	-2241196	C4554657	WO 95/1506/1		1914 Aug. - 1919 Feb.			Open Document, Open Description		19140801		19190228		<scopecontent><p>1 Battalion King's Own Royal Lancaster Regiment</p></scopecontent>
C7352173	7	-2241197	C4554657	WO 95/1506/2		1914 Nov. - 1916 Jan.			Open Document, Open Description		19141101		19160131		<scopecontent><p>2 Battalion Monmouthshire Regiment</p></scopecontent>
C4554658	6	5635841	C138505	WO 95/1507		1914- 1922			Open Document, Open Description		19140101		19221231		<emph altrender="doctype">G</emph>12 INFANTRY BRIGADE: 2 Battalion Lancashire Fusiliers 1914 Aug. - 1919 Feb.
C4554659	6	5635842	C138505	WO 95/1508				Open Document, Open Description				<scopecontent><p>12 Infantry Brigade (Described at item level)</p></scopecontent>
C7352175	7	-2241199	C4554659	WO 95/1508/1		1916 Jan. - 1917 Dec.			Open Document, Open Description		19160101		19171231		<scopecontent><p>2 Battalion Duke of Wellington's (West Riding) Regiment</p></scopecontent>
C7352176	7	-2241200	C4554659	WO 95/1508/2		1915 Feb. - Nov.			Open Document, Open Description		19150201		19151130		<scopecontent><p>5 Battalion South Lancashire Regiment</p></scopecontent>
C4554660	6	5635843	C138505	WO 95/1509				Open Document, Open Description				<scopecontent><p>12 Infantry Brigade (Described at item level)</p></scopecontent>
C7352178	7	-2241202	C4554660	WO 95/1509/1		1916 Jan. - 1918 Jan.			Open Document, Open Description		19160101		19180131		<scopecontent><p>Brigade Machine Gun Company</p></scopecontent>
C7352179	7	-2241203	C4554660	WO 95/1509/2		1916 June - 1918 Apr.			Open Document, Open Description		19160601		19180430		<scopecontent><p>Brigade Trench Mortar Battery</p></scopecontent>
C138506	5	57953	C78426	Subsubseries 48 of Subseries 1 of WO 95	<unittitle type = "Title">5 DIVISION</unittitle>		Division Served with British Force in Italy 1917 Dec. - 1918 Mar.					
C4554661	6	5635844	C138506	WO 95/1510		1914 Aug. - Dec.			Open Document, Open Description		19140801		19141231		<scopecontent><p>Headquarters Branches and Services: General Staff</p></scopecontent>
C4554662	6	5635845	C138506	WO 95/1511		1915 Jan. - Mar.			Open Document, Open Description		19150101		19150331		<scopecontent><p>Headquarters Branches and Services: General Staff</p></scopecontent>
C4554663	6	5635846	C138506	WO 95/1512		1915 Apr. - Oct.			Open Document, Open Description		19150401		19151031		<scopecontent><p>Headquarters Branches and Services: General Staff</p></scopecontent>
C4554664	6	5635847	C138506	WO 95/1513		1915 Nov. - 1916 Sept.			Open Document, Open Description		19151101		19160930		<scopecontent><p>Headquarters Branches and Services: General Staff</p></scopecontent>
C4554665	6	5635848	C138506	WO 95/1514		1916 Oct. - 1917 June			Open Document, Open Description		19161001		19170630		<scopecontent><p>Headquarters Branches and Services: General Staff</p></scopecontent>
C4554666	6	5635849	C138506	WO 95/1515		1917 July - Nov.			Open Document, Open Description		19170701		19171130		<scopecontent><p>Headquarters Branches and Services: General Staff</p></scopecontent>
C4554667	6	5635850	C138506	WO 95/1516		1918 Apr. - 1919 Feb.			Open Document, Open Description		19180401		19190228		<scopecontent><p>Headquarters Branches and Services: General Staff</p></scopecontent>
C4554668	6	5635851	C138506	WO 95/1517		1914 Aug. - 1915 Dec.			Open Document, Open Description		19140801		19151231		<scopecontent><p>Headquarters Branches and Services: Adjutant and Quarter-Master General. Some extracts transferred to WO 154/30-34</p></scopecontent>
C4554669	6	5635852	C138506	WO 95/1518		1916 Jan. - Dec.			Open Document, Open Description		19160101		19161231		<scopecontent><p>Headquarters Branches and Services: Adjutant and Quarter-Master General</p></scopecontent>
C4554670	6	5635853	C138506	WO 95/1519		1917 Jan. - Nov.			Open Document, Open Description		19170101		19171130		<scopecontent><p>Headquarters Branches and Services: Adjutant and Quarter-Master General</p></scopecontent>
C4554671	6	5635854	C138506	WO 95/1520		1918 Apr. - 1919 May			Open Document, Open Description		19180401		19190531		<scopecontent><p>Headquarters Branches and Services: Adjutant and Quarter-Master General</p></scopecontent>
C4554672	6	5635855	C138506	WO 95/1521		1914 Aug. - 1915 Sept.			Open Document, Open Description		19140801		19150930		<scopecontent><p>Headquarters Branches and Services: Commander Royal Artillery</p></scopecontent>
C4554673	6	5635856	C138506	WO 95/1522		1915 Oct. - 1917 Apr.			Open Document, Open Description		19151001		19170430		<scopecontent><p>Headquarters Branches and Services: Commander Royal Artillery</p></scopecontent>
C4554674	6	5635857	C138506	WO 95/1523		1917 May - Nov.			Open Document, Open Description		19170501		19171130		<scopecontent><p>Headquarters Branches and Services: Commander Royal Artillery</p></scopecontent>
C4554675	6	5635858	C138506	WO 95/1524		1918 Apr. - 1919 May			Open Document, Open Description		19180401		19190531		<scopecontent><p>Headquarters Branches and Services: Commander Royal Artillery</p></scopecontent>
C4554676	6	5635859	C138506	WO 95/1525				Open Document, Open Description				<scopecontent><p>Headquarters Branches and Services (Described at item level)</p></scopecontent>
C7352181	7	-2241205	C4554676	WO 95/1525/1		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>Assistant Director Medical Services</p></scopecontent>
C7352182	7	-2241206	C4554676	WO 95/1525/2		1918 Apr. - 1919 Mar.			Open Document, Open Description		19180401		19190331		<scopecontent><p>Assistant Director Medical Services</p></scopecontent>
C4554677	6	5635860	C138506	WO 95/1526				Open Document, Open Description				<scopecontent><p>Headquarters Branches and Services (Described at item level)</p></scopecontent>
C7352184	7	-2241208	C4554677	WO 95/1526/1		1914 Aug. - 1915 Apr.			Open Document, Open Description		19140801		19150430		<scopecontent><p>Assistant Provost Marshal</p></scopecontent>
C7352185	7	-2241209	C4554677	WO 95/1526/2		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>Commander Royal Engineers</p></scopecontent>
C7352186	7	-2241210	C4554677	WO 95/1526/3		1918 Apr. - 1919 May			Open Document, Open Description		19180401		19190531		<scopecontent><p>Commander Royal Engineers</p></scopecontent>
C7352187	7	-2241211	C4554677	WO 95/1526/4		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>Deputy Assistant Director Ordnance Services</p></scopecontent>
C7352188	7	-2241212	C4554677	WO 95/1526/5		1918 Apr. - 1919 Mar.			Open Document, Open Description		19180401		19190331		<scopecontent><p>Deputy Assistant Director Ordnance Services</p></scopecontent>
C7352189	7	-2241213	C4554677	WO 95/1526/6		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>Assistant Director Veterinary Services</p></scopecontent>
C7352190	7	-2241214	C4554677	WO 95/1526/7		1918 Apr. - 1919 Apr.			Open Document, Open Description		19180401		19190430		<scopecontent><p>Assistant Director Veterinary Services</p></scopecontent>
C4554678	6	5635861	C138506	WO 95/1527				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352192	7	-2241216	C4554678	WO 95/1527/1		1914 Aug. - 1915 Apr.			Open Document, Open Description		19140801		19150430		<scopecontent><p>`A' Squadron 19 Hussars</p></scopecontent>
C7352193	7	-2241217	C4554678	WO 95/1527/2		1915 Apr. - 1916 May			Open Document, Open Description		19150401		19160531		<scopecontent><p>`C' Squadron Northamptonshire Yeomanry</p></scopecontent>
C7352194	7	-2241218	C4554678	WO 95/1527/3		1914 Aug. - 1916 Apr.			Open Document, Open Description		19140801		19160430		<scopecontent><p>Divisional Cyclist Company</p></scopecontent>
C7352195	7	-2241219	C4554678	WO 95/1527/4		1914 Aug. - 1916 May			Open Document, Open Description		19140801		19160531		<scopecontent><p>8 Brigade Royal Field Artillery</p></scopecontent>
C4554679	6	5635862	C138506	WO 95/1528				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352197	7	-2241221	C4554679	WO 95/1528/1		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>15 Brigade Royal Field Artillery</p></scopecontent>
C7352198	7	-2241222	C4554679	WO 95/1528/2		1918 Apr. - 1919 Mar.			Open Document, Open Description		19180401		19190331		<scopecontent><p>15 Brigade Royal Field Artillery</p></scopecontent>
C4554680	6	5635863	C138506	WO 95/1529		1914 Aug. - 1916 Oct.		For amount of ammunition fired Oct-Dec 1914 see WO 95/1532 (28 Brigade Royal Field Artillery)		Open Document, Open Description		19140801		19161031		<scopecontent><p>Divisional Troops: 27 Brigade Royal Field Artillery</p></scopecontent>
C4554681	6	5635864	C138506	WO 95/1530		1916 Nov. - 1917 Apr.			Open Document, Open Description		19161101		19170430		<scopecontent><p>Divisional Troops: 27 Brigade Royal Field Artillery</p></scopecontent>
C4554682	6	5635865	C138506	WO 95/1531				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352200	7	-2241224	C4554682	WO 95/1531/1		1917 May - Nov.			Open Document, Open Description		19170501		19171130		<scopecontent><p>27 Brigade Royal Field Artillery</p></scopecontent>
C7352201	7	-2241225	C4554682	WO 95/1531/2		1918 Apr. - 1919 Mar.			Open Document, Open Description		19180401		19190331		<scopecontent><p>27 Brigade Royal Field Artillery</p></scopecontent>
C4554683	6	5635866	C138506	WO 95/1532				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352203	7	-2241227	C4554683	WO 95/1532/1		1914 Aug. - 1916 Dec.			Open Document, Open Description		19140801		19161231		<scopecontent><p>28 Brigade Royal Field Artillery. Includes amount of ammunition fired Oct-Dec 1914 by 27 Brigade Royal Field Artillery</p></scopecontent>
C7352204	7	-2241228	C4554683	WO 95/1532/2		1915 Feb. - July			Open Document, Open Description		19150201		19150731		<scopecontent><p>Belgian Artillery Regiment</p></scopecontent>
C4554684	6	5635867	C138506	WO 95/1533				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352206	7	-2241230	C4554684	WO 95/1533/1		1915 June - 1917 Nov.			Open Document, Open Description		19150601		19171130		<scopecontent><p>Divisional Trench Mortar Batteries</p></scopecontent>
C7352207	7	-2241231	C4554684	WO 95/1533/2		1918 Apr. - 1919 Feb.			Open Document, Open Description		19180401		19190228		<scopecontent><p>Divisional Trench Mortar Batteries</p></scopecontent>
C7352208	7	-2241232	C4554684	WO 95/1533/3		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>Divisional Ammunition Column</p></scopecontent>
C7352209	7	-2241233	C4554684	WO 95/1533/4		1918 Apr. - 1919 Apr.			Open Document, Open Description		19180401		19190430		<scopecontent><p>Divisional Ammunition Column</p></scopecontent>
C4554685	6	5635868	C138506	WO 95/1534				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352211	7	-2241235	C4554685	WO 95/1534/1		1914 Dec. - 1917 Nov.			Open Document, Open Description		19141201		19171130		<scopecontent><p>491 (Home Counties) Field Company Royal Engineers</p></scopecontent>
C7352212	7	-2241236	C4554685	WO 95/1534/2		1918 Apr. - 1919 Apr.			Open Document, Open Description		19180401		19190430		<scopecontent><p>491 (Home Counties) Field Company Royal Engineers</p></scopecontent>
C7352213	7	-2241237	C4554685	WO 95/1534/3		1915 Sept. - 1917 Nov.			Open Document, Open Description		19150901		19171130		<scopecontent><p>527 (Durham) Field Company Royal Engineers</p></scopecontent>
C7352214	7	-2241238	C4554685	WO 95/1534/4		1918 Apr. - 1919 Apr.			Open Document, Open Description		19180401		19190430		<scopecontent><p>527 (Durham) Field Company Royal Engineers</p></scopecontent>
C4554686	6	5635869	C138506	WO 95/1535				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352216	7	-2241240	C4554686	WO 95/1535/1		1914 Aug. - 1915 Mar.			Open Document, Open Description		19140801		19150331		<scopecontent><p>17 Field Company Royal Engineers</p></scopecontent>
C7352217	7	-2241241	C4554686	WO 95/1535/2		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>59 Field Company Royal Engineers</p></scopecontent>
C7352218	7	-2241242	C4554686	WO 95/1535/3		1918 Apr. - 1919 Mar.			Open Document, Open Description		19180401		19190331		<scopecontent><p>59 Field Company Royal Engineers</p></scopecontent>
C4554687	6	5635870	C138506	WO 95/1536		1914 Aug. - 1916 June			Open Document, Open Description		19140801		19160630		<scopecontent><p>Divisional Troops: Divisional Signal Company</p></scopecontent>
C4554688	6	5635871	C138506	WO 95/1537				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352220	7	-2241244	C4554688	WO 95/1537/1		1916 July - 1917 Nov.			Open Document, Open Description		19160701		19171130		<scopecontent><p>Divisional Signal Company</p></scopecontent>
C7352221	7	-2241245	C4554688	WO 95/1537/2		1918 Apr. - 1919 May			Open Document, Open Description		19180401		19190531		<scopecontent><p>Divisional Signal Company</p></scopecontent>
C4554689	6	5635872	C138506	WO 95/1538				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352223	7	-2241247	C4554689	WO 95/1538/1		1916 July - 1917 Nov.			Open Document, Open Description		19160701		19171130		<scopecontent><p>6 Battalion Argyll and Sutherland Highlanders (Pioneers)</p></scopecontent>
C7352224	7	-2241248	C4554689	WO 95/1538/2		1918 Apr. - Oct.			Open Document, Open Description		19180401		19181031		<scopecontent><p>6 Battalion Argyll and Sutherland Highlanders (Pioneers)</p></scopecontent>
C7352225	7	-2241249	C4554689	WO 95/1538/3		1918 Oct. - 1919 Apr.			Open Document, Open Description		19181001		19190430		<scopecontent><p>14 Battalion Royal Warwickshire Regiment (Pioneers)</p></scopecontent>
C4554690	6	5635873	C138506	WO 95/1539				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352227	7	-2241251	C4554690	WO 95/1539/1		1918 Apr. - 1919 May			Open Document, Open Description		19180401		19190531		<scopecontent><p>5 Battalion Machine Gun Corps</p></scopecontent>
C7352228	7	-2241252	C4554690	WO 95/1539/2		1916 Oct. - 1917 Nov.			Open Document, Open Description		19161001		19171130		<scopecontent><p>205 Machine Gun Company</p></scopecontent>
C7352229	7	-2241253	C4554690	WO 95/1539/3		1917 Oct. - Nov.			Open Document, Open Description		19171001		19171130		<scopecontent><p>Divisional Anti-Gas School</p></scopecontent>
C7352230	7	-2241254	C4554690	WO 95/1539/4		1918 Apr. - 1919 Mar.			Open Document, Open Description		19180401		19190331		<scopecontent><p>Divisional Anti-Gas School</p></scopecontent>
C4554691	6	5635874	C138506	WO 95/1540				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352232	7	-2241256	C4554691	WO 95/1540/1		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>13 Field Ambulance</p></scopecontent>
C7352233	7	-2241257	C4554691	WO 95/1540/2		1918 Apr. - 1919 May			Open Document, Open Description		19180401		19190531		<scopecontent><p>13 Field Ambulance</p></scopecontent>
C7352234	7	-2241258	C4554691	WO 95/1540/3		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>14 Field Ambulance</p></scopecontent>
C7352235	7	-2241259	C4554691	WO 95/1540/4		1918 Apr. - 1919 Apr.			Open Document, Open Description		19180401		19190430		<scopecontent><p>14 Field Ambulance</p></scopecontent>
C4554692	6	5635875	C138506	WO 95/1541				Open Document, Open Description				<scopecontent><p>Divisional Troops (Described at item level)</p></scopecontent>
C7352237	7	-2241261	C4554692	WO 95/1541/1		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>15 Field Ambulance</p></scopecontent>
C7352238	7	-2241262	C4554692	WO 95/1541/2		1918 Apr. - 1919 Apr.			Open Document, Open Description		19180401		19190430		<scopecontent><p>15 Field Ambulance</p></scopecontent>
C7352239	7	-2241263	C4554692	WO 95/1541/3		1916 Apr. - 1917 Mar.			Open Document, Open Description		19160401		19170331		<scopecontent><p>6 Sanitary Section</p></scopecontent>
C7352240	7	-2241264	C4554692	WO 95/1541/4		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>5 Mobile Veterinary Section</p></scopecontent>
C7352241	7	-2241265	C4554692	WO 95/1541/5		1918 Apr. - 1919 Apr.			Open Document, Open Description		19180401		19190430		<scopecontent><p>5 Mobile Veterinary Section</p></scopecontent>
C4554693	6	5635876	C138506	WO 95/1542		1914 Aug. - 1915 Aug.			Open Document, Open Description		19140801		19150831		<scopecontent><p>Divisional Troops: Divisional Train (4, 6, 33, 37 Companies A.S.C.)</p></scopecontent>
C4554694	6	5635877	C138506	WO 95/1543		1915 Sept. - 1916 Dec.			Open Document, Open Description		19150901		19161231		<scopecontent><p>Divisional Troops: Divisional Train (4, 6, 33, 37 Companies A.S.C.)</p></scopecontent>
C4554695	6	5635878	C138506	WO 95/1544		1917 Jan. - June			Open Document, Open Description		19170101		19170630		<scopecontent><p>Divisional Troops: Divisional Train (4, 6, 33, 37 Companies A.S.C.)</p></scopecontent>
C4554696	6	5635879	C138506	WO 95/1545		1917 July - Nov.			Open Document, Open Description		19170701		19171130		<scopecontent><p>Divisional Troops: Divisional Train (4, 6, 33, 37 Companies A.S.C.)</p></scopecontent>
C4554697	6	5635880	C138506	WO 95/1546		1918 Apr. - Aug.			Open Document, Open Description		19180401		19180831		<scopecontent><p>Divisional Troops: Divisional Train (4, 6, 33, 37 Companies A.S.C.)</p></scopecontent>
C4554698	6	5635881	C138506	WO 95/1547		1918 Sept. - 1919 Apr.			Open Document, Open Description		19180901		19190430		<scopecontent><p>Divisional Troops: Divisional Train (4, 6, 33, 37 Companies A.S.C.)</p></scopecontent>
C4554699	6	5635882	C138506	WO 95/1548		1914 Aug. - 1915 Dec.			Open Document, Open Description		19140801		19151231		<scopecontent><p>13 Infantry Brigade: Headquarters</p></scopecontent>
C4554700	6	5635883	C138506	WO 95/1549		1916 Jan. - 1917 Mar.			Open Document, Open Description		19160101		19170331		<scopecontent><p>13 Infantry Brigade: Headquarters</p></scopecontent>
C4554701	6	5635884	C138506	WO 95/1550		1917 Apr. - Nov.			Open Document, Open Description		19170401		19171130		<scopecontent><p>13 Infantry Brigade: Headquarters</p></scopecontent>
C4554702	6	5635885	C138506	WO 95/1551		1918 Apr. - 1919 May			Open Document, Open Description		19180401		19190531		<scopecontent><p>13 Infantry Brigade: Headquarters</p></scopecontent>
C4554703	6	5635886	C138506	WO 95/1552				Open Document, Open Description				<scopecontent><p>13 Infantry Brigade (Described at item level)</p></scopecontent>
C7352243	7	-2241267	C4554703	WO 95/1552/1		1914 Aug. - 1915 Dec.			Open Document, Open Description		19140801		19151231		<scopecontent><p>2 Battalion Duke of Wellington's (West Riding Regiment)</p></scopecontent>
C7352244	7	-2241268	C4554703	WO 95/1552/2		1914 Aug. - 1917 Nov.			Open Document, Open Description		19140801		19171130		<scopecontent><p>2 Battalion King's Own Scottish Borderers</p></scopecontent>
C7352245	7	-2241269	C4554703	WO 95/1552/3		1918 Apr. - 1919 May			Open Document, Open Description		19180401		19190531		<scopecontent><p>2 Battalion King's Own Scottish Borderers</p></scopecontent>
C4554704	6	5635887	C138506	WO 95/1553		1914 Aug. - 1916 Apr.			Open Document, Open Description		19140801		19160430		<scopecontent><p>13 Infantry Brigade: 1 Battalion Queen's Own (Royal West Kent Regiment)</p></scopecontent>
C4554705	6	5635888	C138506	WO 95/1554		1916 May - 1917 June			Open Document, Open Description		19160501		19170630		<scopecontent><p>13 Infantry Brigade: 1 Battalion Queen's Own (Royal West Kent Regiment)</p></scopecontent>
C4554706	6	5635889	C138506	WO 95/1555				Open Document, Open Description				<scopecontent><p>13 Infantry Brigade (Described at item level)</p></scopecontent>
C7352247	7	-2241271	C4554706	WO 95/1555/1		1917 July - Nov.			Open Document, Open Description		19170701		19171130		<scopecontent><p>1 Battalion Queen's Own (Royal West Kent Regiment)</p></scopecontent>
C7352248	7	-2241272	C4554706	WO 95/1555/2		1918 Apr. - 1919 Apr.			Open Document, Open Description		19180401		19190430		<scopecontent><p>1 Battalion Queen's Own (Royal West Kent Regiment)</p></scopecontent>
C4554707	6	5635890	C138506	WO 95/1556				Open Document, Open Description				<scopecontent><p>13 Infantry Brigade (Described at item level)</p></scopecontent>
C7352250	7	-2241274	C4554707	WO 95/1556/1		1915 Nov. - 1917 Nov.			Open Document, Open Description		19151101		19171130		<scopecontent><p>14 Battalion Royal Warwickshire Regiment</p></scopecontent>
